Date,FIPS,StateName,StateAbbr,County,Series_Complete_18Plus,Series_Complete_18PlusPop_Pct,Series_Complete_65Plus,Series_Complete_65PlusPop_Pct,Series_Complete_Yes,Series_Complete_Pop_Pct,Completeness_pct
2021-12-11,37109,North Carolina,NC ,Lincoln,36855,54.2,12130,78.5,39098,45.4,95
2021-12-11,37113,North Carolina,NC ,Macon,19361,66.2,8603,83.1,20098,56,95
2021-12-11,37115,North Carolina,NC ,Madison,11190,62.4,4155,82.5,11689,53.7,95
2021-12-11,37117,North Carolina,NC ,Martin,10549,58.9,4146,77.2,10998,49,95
2021-12-11,37111,North Carolina,NC ,McDowell,21478,58.7,7608,79.9,22596,49.4,95
2021-12-11,37119,North Carolina,NC ,Mecklenburg,584389,68.6,110163,86.3,641693,57.8,95
2021-12-11,37121,North Carolina,NC ,Mitchell,6705,54.8,2693,70.7,6957,46.5,95
2021-12-11,37123,North Carolina,NC ,Montgomery,10358,48.7,4011,69.8,10761,39.6,95
2021-12-11,37125,North Carolina,NC ,Moore,51203,64.5,21373,88.3,54043,53.6,95
2021-12-11,37127,North Carolina,NC ,Nash,48003,65.1,15416,85.9,50957,54,95
2021-12-11,37129,North Carolina,NC ,New Hanover,127628,66.5,37157,86.1,136934,58.4,95
2021-12-11,37131,North Carolina,NC ,Northampton,8430,52.3,3806,72.4,8740,44.9,95
2021-12-11,37133,North Carolina,NC ,Onslow,104483,70,17811,93.6,109887,55.5,95
2021-12-11,37135,North Carolina,NC ,Orange,94672,78.9,21400,95,107473,72.4,95
2021-12-11,37137,North Carolina,NC ,Pamlico,6431,59.5,3136,81.1,6593,51.8,95
2021-12-11,37139,North Carolina,NC ,Pasquotank,18868,60.7,6228,91,19749,49.6,95
2021-12-11,37141,North Carolina,NC ,Pender,28219,57.5,9152,78.1,30053,47.7,95
2021-12-11,37143,North Carolina,NC ,Perquimans,5829,53.2,2800,76.3,6002,44.6,95
2021-12-11,37145,North Carolina,NC ,Person,19599,62.5,6588,83,20752,52.6,95
2021-12-11,37147,North Carolina,NC ,Pitt,83428,58.6,20627,82.4,89840,49.7,95
2021-12-11,37149,North Carolina,NC ,Polk,8300,47.5,3956,59.5,8707,42,95
2021-12-11,37151,North Carolina,NC ,Randolph,55665,49.8,18713,71.8,58904,41,95
2021-12-11,37153,North Carolina,NC ,Richmond,18979,55,6417,78.4,19887,44.4,95
2021-12-11,37155,North Carolina,NC ,Robeson,47368,48.1,14471,70.4,50550,38.7,95
2021-12-11,37157,North Carolina,NC ,Rockingham,40651,55.9,14612,76.9,42641,46.9,95
2021-12-11,37159,North Carolina,NC ,Rowan,55461,50.1,18491,72.9,58569,41.2,95
2021-12-11,37161,North Carolina,NC ,Rutherford,24813,46.4,9573,64.4,26044,38.9,95
2021-12-11,37163,North Carolina,NC ,Sampson,28503,59.3,8586,73.8,30146,47.5,95
2021-12-11,37165,North Carolina,NC ,Scotland,14477,54,5015,76.8,15199,43.6,95
2021-12-11,37167,North Carolina,NC ,Stanly,23372,47.4,8670,71.5,24507,39,95
2021-12-11,37169,North Carolina,NC ,Stokes,18995,51.1,7048,71.1,19867,43.6,95
2021-12-11,37171,North Carolina,NC ,Surry,33163,58.4,11803,78.9,34986,48.7,95
2021-12-11,37173,North Carolina,NC ,Swain,6872,61.7,2402,85.7,7522,52.7,95
2021-12-11,37175,North Carolina,NC ,Transylvania,17029,58.5,7479,69.2,17871,52,95
2021-12-11,37177,North Carolina,NC ,Tyrrell,1752,53.3,605,74.7,1846,46,95
2021-12-11,37179,North Carolina,NC ,Union,107953,61.1,24896,79.7,121933,50.8,95
2021-12-11,37181,North Carolina,NC ,Vance,21647,63.5,7077,83.4,23164,52,95
2021-12-11,37183,North Carolina,NC ,Wake,664259,78.2,127013,94.9,744663,67,95
2021-12-11,37185,North Carolina,NC ,Warren,9715,60,3675,71,10171,51.5,95
2021-12-11,37187,North Carolina,NC ,Washington,5091,54.9,2229,76,5333,46.1,95
2021-12-11,37189,North Carolina,NC ,Watauga,27468,56,7096,76.9,29049,51.7,95
2021-12-11,37191,North Carolina,NC ,Wayne,55561,59.1,15273,73.4,58701,47.7,95
2021-12-11,37193,North Carolina,NC ,Wilkes,28569,52.3,10243,67.6,29944,43.8,95
2021-12-11,37195,North Carolina,NC ,Wilson,37678,59.6,12040,78.5,40214,49.2,95
2021-12-11,37197,North Carolina,NC ,Yadkin,16646,55.8,5905,76.6,17517,46.5,95
2021-12-11,37199,North Carolina,NC ,Yancey,8365,56.6,3639,76.7,8709,48.2,95
2021-12-11,UNK,North Carolina,NC ,Unknown,152851,,35513,,160521,,95
2021-12-12,37001,North Carolina,NC ,Alamance,85359,64.6,24683,85,91977,54.3,95
2021-12-12,37003,North Carolina,NC ,Alexander,15199,50.6,5357,69.9,15847,42.3,95
2021-12-12,37005,North Carolina,NC ,Alleghany,6000,64.9,2422,77.7,6158,55.3,95
2021-12-12,37007,North Carolina,NC ,Anson,10008,51,3413,72.2,10458,42.8,95
2021-12-12,37009,North Carolina,NC ,Ashe,12938,57.6,4840,66.8,13555,49.8,95
2021-12-12,37011,North Carolina,NC ,Avery,8588,57.4,3216,80,8846,50.4,95
2021-12-12,37013,North Carolina,NC ,Beaufort,23203,61.6,9564,82.9,24196,51.5,95
2021-12-12,37015,North Carolina,NC ,Bertie,8650,55.3,3204,71.5,9010,47.6,95
2021-12-12,37017,North Carolina,NC ,Bladen,14301,54.8,5272,70.7,15025,45.9,95
2021-12-12,37019,North Carolina,NC ,Brunswick,79832,65.5,38712,83.1,82825,58,95
2021-12-12,37021,North Carolina,NC ,Buncombe,150589,70.4,44421,83,162042,62,95
2021-12-12,37023,North Carolina,NC ,Burke,37429,50.7,12768,68.2,39534,43.7,95
2021-12-12,37025,North Carolina,NC ,Cabarrus,100790,62.4,24006,82.6,111547,51.5,95
2021-12-12,37027,North Carolina,NC ,Caldwell,34834,52.9,12633,75.3,36541,44.5,95
2021-12-12,37029,North Carolina,NC ,Camden,5556,66.1,1403,76.5,5839,53.7,95
2021-12-12,37031,North Carolina,NC ,Carteret,35873,62.3,14466,81,37591,54.1,95
2021-12-12,37033,North Carolina,NC ,Caswell,10272,55.9,3936,78.6,10632,47,95
2021-12-12,37035,North Carolina,NC ,Catawba,76542,61.4,25094,86.1,82160,51.5,95
2021-12-12,37037,North Carolina,NC ,Chatham,36867,61.8,13652,73.3,40264,54.1,95
2021-12-12,37039,North Carolina,NC ,Cherokee,14759,61.8,7566,86.7,15094,52.8,95
2021-12-12,37041,North Carolina,NC ,Chowan,6819,61.1,2816,80,7144,51.2,95
2021-12-12,37043,North Carolina,NC ,Clay,5591,59.8,2920,81.5,5696,50.7,95
2021-12-12,37045,North Carolina,NC ,Cleveland,42604,55.7,14690,79.1,45319,46.3,95
2021-12-12,37047,North Carolina,NC ,Columbus,21782,49.5,7479,65.5,22898,41.3,95
2021-12-12,37049,North Carolina,NC ,Craven,54761,68.1,18390,91.5,57919,56.7,95
2021-12-12,37051,North Carolina,NC ,Cumberland,185837,73.6,35190,86,198457,59.2,95
2021-12-12,37053,North Carolina,NC ,Currituck,13687,63.1,4467,95,14350,51.7,95
2021-12-12,37055,North Carolina,NC ,Dare,24670,82,8957,95,26117,70.6,95
2021-12-12,37057,North Carolina,NC ,Davidson,69959,53.3,23010,74,74255,44.3,95
2021-12-12,37059,North Carolina,NC ,Davie,21067,62.1,7457,80.4,22667,52.9,95
2021-12-12,37061,North Carolina,NC ,Duplin,21597,48.3,6979,61.2,23000,39.2,95
2021-12-12,37063,North Carolina,NC ,Durham,192811,75.4,38889,88.9,210242,65.4,95
2021-12-12,37065,North Carolina,NC ,Edgecombe,21741,54.5,7775,74,22882,44.5,95
2021-12-12,37067,North Carolina,NC ,Forsyth,201262,68.1,53418,85.2,219259,57.4,95
2021-12-12,37069,North Carolina,NC ,Franklin,30677,56.3,9035,75.7,33050,47.4,95
2021-12-12,37071,North Carolina,NC ,Gaston,98828,56.7,28805,78.6,105401,46.9,95
2021-12-12,37073,North Carolina,NC ,Gates,5361,58.1,1908,78.9,5568,48.2,95
2021-12-12,37075,North Carolina,NC ,Graham,3827,56.6,1571,76,3950,46.8,95
2021-12-12,37077,North Carolina,NC ,Granville,32809,68.3,8423,78.9,34917,57.8,95
2021-12-12,37079,North Carolina,NC ,Greene,9497,56.2,2672,74.4,9921,47.1,95
2021-12-12,37081,North Carolina,NC ,Guilford,280780,67.1,72520,86.9,305609,56.9,95
2021-12-12,37083,North Carolina,NC ,Halifax,23541,59.8,8665,81.1,24665,49.3,95
2021-12-12,37085,North Carolina,NC ,Harnett,45697,45.2,12816,73.4,49350,36.3,95
2021-12-12,37087,North Carolina,NC ,Haywood,31980,62.7,12939,83.1,33658,54,95
2021-12-12,37089,North Carolina,NC ,Henderson,60358,63.2,24496,79.1,64151,54.6,95
2021-12-12,37091,North Carolina,NC ,Hertford,9949,51.6,3488,72.1,10475,44.2,95
2021-12-12,37093,North Carolina,NC ,Hoke,15744,39.1,3716,63.5,17047,30.9,95
2021-12-12,37095,North Carolina,NC ,Hyde,2836,69.2,945,84.8,2979,60.3,95
2021-12-12,37097,North Carolina,NC ,Iredell,82025,58.3,23797,80.6,88383,48.6,95
2021-12-12,37099,North Carolina,NC ,Jackson,20932,57,6783,77.4,22266,50.7,95
2021-12-12,37101,North Carolina,NC ,Johnston,92791,59.3,22903,80.2,101059,48.3,95
2021-12-12,37103,North Carolina,NC ,Jones,4266,55.4,1681,74.5,4477,47.5,95
2021-12-12,37105,North Carolina,NC ,Lee,29916,63.5,8933,85.9,32319,52.3,95
2021-12-12,37107,North Carolina,NC ,Lenoir,26863,61.9,9448,83.6,28241,50.5,95
2021-12-12,37109,North Carolina,NC ,Lincoln,36865,54.2,12132,78.5,39119,45.4,95
2021-12-12,37113,North Carolina,NC ,Macon,19361,66.2,8603,83.1,20098,56,95
2021-12-12,37115,North Carolina,NC ,Madison,11190,62.4,4155,82.5,11690,53.7,95
2021-12-12,37117,North Carolina,NC ,Martin,10553,58.9,4146,77.2,11003,49,95
2021-12-12,37111,North Carolina,NC ,McDowell,21480,58.7,7608,79.9,22598,49.4,95
2021-12-12,37119,North Carolina,NC ,Mecklenburg,584540,68.6,110167,86.3,642091,57.8,95
2021-12-12,37121,North Carolina,NC ,Mitchell,6705,54.8,2693,70.7,6957,46.5,95
2021-12-12,37123,North Carolina,NC ,Montgomery,10358,48.7,4011,69.8,10761,39.6,95
2021-12-12,37125,North Carolina,NC ,Moore,51211,64.6,21373,88.3,54065,53.6,95
2021-12-12,37127,North Carolina,NC ,Nash,48017,65.1,15416,85.9,50992,54.1,95
2021-12-12,37129,North Carolina,NC ,New Hanover,127649,66.5,37158,86.1,136998,58.4,95
2021-12-12,37131,North Carolina,NC ,Northampton,8430,52.3,3806,72.4,8740,44.9,95
2021-12-12,37133,North Carolina,NC ,Onslow,104501,70,17811,93.6,109921,55.5,95
2021-12-12,37135,North Carolina,NC ,Orange,94678,78.9,21400,95,107489,72.4,95
2021-12-12,37137,North Carolina,NC ,Pamlico,6431,59.5,3136,81.1,6593,51.8,95
2021-12-12,37139,North Carolina,NC ,Pasquotank,18870,60.7,6229,91.1,19752,49.6,95
2021-12-12,37141,North Carolina,NC ,Pender,28223,57.5,9153,78.1,30059,47.7,95
2021-12-12,37143,North Carolina,NC ,Perquimans,5834,53.2,2803,76.4,6007,44.6,95
2021-12-12,37145,North Carolina,NC ,Person,19601,62.5,6588,83,20754,52.6,95
2021-12-12,37147,North Carolina,NC ,Pitt,83453,58.6,20629,82.4,89897,49.7,95
2021-12-12,37149,North Carolina,NC ,Polk,8300,47.5,3956,59.5,8709,42,95
2021-12-12,37151,North Carolina,NC ,Randolph,55687,49.9,18715,71.8,58933,41,95
2021-12-12,37153,North Carolina,NC ,Richmond,18988,55,6418,78.4,19899,44.4,95
2021-12-12,37155,North Carolina,NC ,Robeson,47375,48.1,14474,70.4,50557,38.7,95
2021-12-12,37157,North Carolina,NC ,Rockingham,40662,55.9,14612,76.9,42657,46.9,95
2021-12-12,37159,North Carolina,NC ,Rowan,55476,50.1,18491,72.9,58593,41.2,95
2021-12-12,37161,North Carolina,NC ,Rutherford,24817,46.5,9573,64.4,26048,38.9,95
2021-12-12,37163,North Carolina,NC ,Sampson,28514,59.3,8586,73.8,30161,47.5,95
2021-12-12,37165,North Carolina,NC ,Scotland,14479,54,5015,76.8,15204,43.7,95
2021-12-12,37167,North Carolina,NC ,Stanly,23380,47.4,8670,71.5,24515,39,95
2021-12-12,37169,North Carolina,NC ,Stokes,19001,51.2,7050,71.1,19873,43.6,95
2021-12-12,37171,North Carolina,NC ,Surry,33169,58.4,11803,78.9,34992,48.7,95
2021-12-12,37173,North Carolina,NC ,Swain,6878,61.8,2402,85.7,7530,52.8,95
2021-12-12,37175,North Carolina,NC ,Transylvania,17030,58.5,7479,69.2,17872,52,95
2021-12-12,37177,North Carolina,NC ,Tyrrell,1752,53.3,605,74.7,1846,46,95
2021-12-12,37179,North Carolina,NC ,Union,107978,61.1,24899,79.7,122011,50.9,95
2021-12-12,37181,North Carolina,NC ,Vance,21653,63.5,7078,83.4,23173,52,95
2021-12-12,37183,North Carolina,NC ,Wake,664401,78.3,127017,94.9,745119,67,95
2021-12-12,37185,North Carolina,NC ,Warren,9716,60,3675,71,10172,51.6,95
2021-12-12,37187,North Carolina,NC ,Washington,5093,54.9,2229,76,5335,46.1,95
2021-12-12,37189,North Carolina,NC ,Watauga,27470,56,7096,76.9,29051,51.7,95
2021-12-12,37191,North Carolina,NC ,Wayne,55573,59.1,15274,73.4,58723,47.7,95
2021-12-12,37193,North Carolina,NC ,Wilkes,28583,52.3,10243,67.6,29959,43.8,95
2021-12-12,37195,North Carolina,NC ,Wilson,37686,59.6,12040,78.5,40231,49.2,95
2021-12-12,37197,North Carolina,NC ,Yadkin,16646,55.8,5905,76.6,17517,46.5,95
2021-12-12,37199,North Carolina,NC ,Yancey,8366,56.6,3640,76.7,8710,48.2,95
2021-12-12,UNK,North Carolina,NC ,Unknown,152960,,35545,,160674,,95
2021-12-13,37001,North Carolina,NC ,Alamance,85374,64.6,24683,85,91998,54.3,95
2021-12-13,37003,North Carolina,NC ,Alexander,15201,50.6,5357,69.9,15849,42.3,95
2021-12-13,37005,North Carolina,NC ,Alleghany,6003,64.9,2422,77.7,6161,55.3,95
2021-12-13,37007,North Carolina,NC ,Anson,10011,51.1,3413,72.2,10461,42.8,95
2021-12-13,37009,North Carolina,NC ,Ashe,12939,57.6,4841,66.8,13556,49.8,95
2021-12-13,37011,North Carolina,NC ,Avery,8588,57.4,3216,80,8846,50.4,95
2021-12-13,37013,North Carolina,NC ,Beaufort,23204,61.6,9564,82.9,24199,51.5,95
2021-12-13,37015,North Carolina,NC ,Bertie,8652,55.3,3204,71.5,9012,47.6,95
2021-12-13,37017,North Carolina,NC ,Bladen,14301,54.8,5272,70.7,15025,45.9,95
2021-12-13,37019,North Carolina,NC ,Brunswick,79852,65.6,38712,83.1,82871,58,95
2021-12-13,37021,North Carolina,NC ,Buncombe,150599,70.4,44422,83,162078,62.1,95
2021-12-13,37023,North Carolina,NC ,Burke,37429,50.7,12768,68.2,39534,43.7,95
2021-12-13,37025,North Carolina,NC ,Cabarrus,100802,62.4,24006,82.6,111605,51.6,95
2021-12-13,37027,North Carolina,NC ,Caldwell,34840,52.9,12634,75.3,36550,44.5,95
2021-12-13,37029,North Carolina,NC ,Camden,5557,66.1,1403,76.5,5840,53.7,95
2021-12-13,37031,North Carolina,NC ,Carteret,35879,62.4,14468,81,37602,54.1,95
2021-12-13,37033,North Carolina,NC ,Caswell,10272,55.9,3936,78.6,10632,47,95
2021-12-13,37035,North Carolina,NC ,Catawba,76555,61.4,25094,86.1,82178,51.5,95
2021-12-13,37037,North Carolina,NC ,Chatham,36867,61.8,13652,73.3,40277,54.1,95
2021-12-13,37039,North Carolina,NC ,Cherokee,14759,61.8,7566,86.7,15094,52.8,95
2021-12-13,37041,North Carolina,NC ,Chowan,6820,61.1,2816,80,7145,51.2,95
2021-12-13,37043,North Carolina,NC ,Clay,5593,59.8,2920,81.5,5698,50.7,95
2021-12-13,37045,North Carolina,NC ,Cleveland,42609,55.7,14690,79.1,45325,46.3,95
2021-12-13,37047,North Carolina,NC ,Columbus,21785,49.5,7479,65.5,22902,41.3,95
2021-12-13,37049,North Carolina,NC ,Craven,54765,68.1,18390,91.5,57928,56.7,95
2021-12-13,37051,North Carolina,NC ,Cumberland,185862,73.6,35192,86,198517,59.2,95
2021-12-13,37053,North Carolina,NC ,Currituck,13691,63.2,4469,95,14356,51.7,95
2021-12-13,37055,North Carolina,NC ,Dare,24671,82,8957,95,26124,70.6,95
2021-12-13,37057,North Carolina,NC ,Davidson,69973,53.3,23010,74,74272,44.3,95
2021-12-13,37059,North Carolina,NC ,Davie,21071,62.2,7457,80.4,22673,52.9,95
2021-12-13,37061,North Carolina,NC ,Duplin,21602,48.3,6980,61.2,23008,39.2,95
2021-12-13,37063,North Carolina,NC ,Durham,192829,75.4,38890,88.9,210293,65.4,95
2021-12-13,37065,North Carolina,NC ,Edgecombe,21745,54.5,7776,74,22889,44.5,95
2021-12-13,37067,North Carolina,NC ,Forsyth,201286,68.1,53420,85.2,219330,57.4,95
2021-12-13,37069,North Carolina,NC ,Franklin,30679,56.3,9035,75.7,33060,47.4,95
2021-12-13,37071,North Carolina,NC ,Gaston,98844,56.7,28805,78.6,105450,47,95
2021-12-13,37073,North Carolina,NC ,Gates,5364,58.1,1910,79,5573,48.2,95
2021-12-13,37075,North Carolina,NC ,Graham,3828,56.6,1571,76,3951,46.8,95
2021-12-13,37077,North Carolina,NC ,Granville,32814,68.3,8423,78.9,34930,57.8,95
2021-12-13,37079,North Carolina,NC ,Greene,9498,56.3,2672,74.4,9923,47.1,95
2021-12-13,37081,North Carolina,NC ,Guilford,280828,67.1,72522,86.9,305773,56.9,95
2021-12-13,37083,North Carolina,NC ,Halifax,23544,59.8,8665,81.1,24670,49.3,95
2021-12-13,37085,North Carolina,NC ,Harnett,45708,45.3,12816,73.4,49376,36.3,95
2021-12-13,37087,North Carolina,NC ,Haywood,31983,62.8,12939,83.1,33663,54,95
2021-12-13,37089,North Carolina,NC ,Henderson,60361,63.2,24496,79.1,64162,54.6,95
2021-12-13,37091,North Carolina,NC ,Hertford,9951,51.6,3488,72.1,10477,44.2,95
2021-12-13,37093,North Carolina,NC ,Hoke,15747,39.1,3716,63.5,17050,30.9,95
2021-12-13,37095,North Carolina,NC ,Hyde,2836,69.2,945,84.8,2979,60.3,95
2021-12-13,37097,North Carolina,NC ,Iredell,82043,58.3,23797,80.6,88422,48.6,95
2021-12-13,37099,North Carolina,NC ,Jackson,20940,57,6783,77.4,22274,50.7,95
2021-12-13,37101,North Carolina,NC ,Johnston,92805,59.3,22903,80.2,101101,48.3,95
2021-12-13,37103,North Carolina,NC ,Jones,4266,55.4,1681,74.5,4477,47.5,95
2021-12-13,37105,North Carolina,NC ,Lee,29919,63.5,8933,85.9,32329,52.3,95
2021-12-13,37107,North Carolina,NC ,Lenoir,26870,61.9,9448,83.6,28265,50.5,95
2021-12-13,37109,North Carolina,NC ,Lincoln,36869,54.2,12133,78.5,39134,45.4,95
2021-12-13,37113,North Carolina,NC ,Macon,19361,66.2,8603,83.1,20098,56,95
2021-12-13,37115,North Carolina,NC ,Madison,11190,62.4,4155,82.5,11690,53.7,95
2021-12-13,37117,North Carolina,NC ,Martin,10553,58.9,4146,77.2,11003,49,95
2021-12-13,37111,North Carolina,NC ,McDowell,21482,58.7,7608,79.9,22600,49.4,95
2021-12-13,37119,North Carolina,NC ,Mecklenburg,584631,68.6,110173,86.3,642402,57.9,95
2021-12-13,37121,North Carolina,NC ,Mitchell,6705,54.8,2693,70.7,6957,46.5,95
2021-12-13,37123,North Carolina,NC ,Montgomery,10358,48.7,4011,69.8,10761,39.6,95
2021-12-13,37125,North Carolina,NC ,Moore,51212,64.6,21373,88.3,54078,53.6,95
2021-12-13,37127,North Carolina,NC ,Nash,48025,65.1,15417,85.9,51004,54.1,95
2021-12-13,37129,North Carolina,NC ,New Hanover,127669,66.6,37161,86.1,137048,58.4,95
2021-12-13,37131,North Carolina,NC ,Northampton,8430,52.3,3806,72.4,8740,44.9,95
2021-12-13,37133,North Carolina,NC ,Onslow,104518,70,17811,93.6,109951,55.5,95
2021-12-13,37135,North Carolina,NC ,Orange,94685,79,21400,95,107522,72.4,95
2021-12-13,37137,North Carolina,NC ,Pamlico,6431,59.5,3136,81.1,6593,51.8,95
2021-12-13,37139,North Carolina,NC ,Pasquotank,18871,60.7,6229,91.1,19753,49.6,95
2021-12-13,37141,North Carolina,NC ,Pender,28225,57.5,9153,78.1,30065,47.7,95
2021-12-13,37143,North Carolina,NC ,Perquimans,5834,53.2,2803,76.4,6007,44.6,95
2021-12-13,37145,North Carolina,NC ,Person,19605,62.5,6589,83,20763,52.6,95
2021-12-13,37147,North Carolina,NC ,Pitt,83463,58.6,20630,82.4,89935,49.8,95
2021-12-13,37149,North Carolina,NC ,Polk,8300,47.5,3956,59.5,8710,42,95
2021-12-13,37151,North Carolina,NC ,Randolph,55699,49.9,18715,71.8,58950,41,95
2021-12-13,37153,North Carolina,NC ,Richmond,18990,55,6418,78.4,19901,44.4,95
2021-12-13,37155,North Carolina,NC ,Robeson,47385,48.1,14475,70.4,50569,38.7,95
2021-12-13,37157,North Carolina,NC ,Rockingham,40665,55.9,14612,76.9,42667,46.9,95
2021-12-13,37159,North Carolina,NC ,Rowan,55497,50.1,18491,72.9,58628,41.3,95
2021-12-13,37161,North Carolina,NC ,Rutherford,24819,46.5,9573,64.4,26051,38.9,95
2021-12-13,37163,North Carolina,NC ,Sampson,28517,59.3,8586,73.8,30164,47.5,95
2021-12-13,37165,North Carolina,NC ,Scotland,14481,54,5016,76.8,15207,43.7,95
2021-12-13,37167,North Carolina,NC ,Stanly,23383,47.4,8670,71.5,24518,39,95
2021-12-13,37169,North Carolina,NC ,Stokes,19003,51.2,7050,71.1,19876,43.6,95
2021-12-13,37171,North Carolina,NC ,Surry,33173,58.4,11803,78.9,34996,48.8,95
2021-12-13,37173,North Carolina,NC ,Swain,6878,61.8,2402,85.7,7530,52.8,95
2021-12-13,37175,North Carolina,NC ,Transylvania,17030,58.5,7479,69.2,17873,52,95
2021-12-13,37177,North Carolina,NC ,Tyrrell,1752,53.3,605,74.7,1846,46,95
2021-12-13,37179,North Carolina,NC ,Union,107994,61.1,24899,79.7,122097,50.9,95
2021-12-13,37181,North Carolina,NC ,Vance,21657,63.5,7078,83.4,23178,52,95
2021-12-13,37183,North Carolina,NC ,Wake,664476,78.3,127018,94.9,745429,67,95
2021-12-13,37185,North Carolina,NC ,Warren,9717,60,3675,71,10173,51.6,95
2021-12-13,37187,North Carolina,NC ,Washington,5093,54.9,2229,76,5335,46.1,95
2021-12-13,37189,North Carolina,NC ,Watauga,27470,56,7096,76.9,29051,51.7,95
2021-12-13,37191,North Carolina,NC ,Wayne,55579,59.1,15274,73.4,58737,47.7,95
2021-12-13,37193,North Carolina,NC ,Wilkes,28592,52.3,10244,67.6,29968,43.8,95
2021-12-13,37195,North Carolina,NC ,Wilson,37710,59.6,12042,78.5,40262,49.2,95
2021-12-13,37197,North Carolina,NC ,Yadkin,16651,55.8,5905,76.6,17526,46.5,95
2021-12-13,37199,North Carolina,NC ,Yancey,8366,56.6,3640,76.7,8710,48.2,95
2021-12-13,UNK,North Carolina,NC ,Unknown,152990,,35551,,160716,,95
2021-12-13,37001,North Carolina,NC ,Alamance,85374,64.6,24683,85,91998,54.3,95
2021-12-13,37003,North Carolina,NC ,Alexander,15201,50.6,5357,69.9,15849,42.3,95
2021-12-13,37005,North Carolina,NC ,Alleghany,6003,64.9,2422,77.7,6161,55.3,95
2021-12-13,37007,North Carolina,NC ,Anson,10011,51.1,3413,72.2,10461,42.8,95
2021-12-13,37009,North Carolina,NC ,Ashe,12939,57.6,4841,66.8,13556,49.8,95
2021-12-13,37011,North Carolina,NC ,Avery,8588,57.4,3216,80,8846,50.4,95
2021-12-13,37013,North Carolina,NC ,Beaufort,23204,61.6,9564,82.9,24199,51.5,95
2021-12-13,37015,North Carolina,NC ,Bertie,8652,55.3,3204,71.5,9012,47.6,95
2021-12-13,37017,North Carolina,NC ,Bladen,14301,54.8,5272,70.7,15025,45.9,95
2021-12-13,37019,North Carolina,NC ,Brunswick,79852,65.6,38712,83.1,82871,58,95
2021-12-13,37021,North Carolina,NC ,Buncombe,150599,70.4,44422,83,162078,62.1,95
2021-12-13,37023,North Carolina,NC ,Burke,37429,50.7,12768,68.2,39534,43.7,95
2021-12-13,37025,North Carolina,NC ,Cabarrus,100802,62.4,24006,82.6,111605,51.6,95
2021-12-13,37027,North Carolina,NC ,Caldwell,34840,52.9,12634,75.3,36550,44.5,95
2021-12-13,37029,North Carolina,NC ,Camden,5557,66.1,1403,76.5,5840,53.7,95
2021-12-13,37031,North Carolina,NC ,Carteret,35879,62.4,14468,81,37602,54.1,95
2021-12-13,37033,North Carolina,NC ,Caswell,10272,55.9,3936,78.6,10632,47,95
2021-12-13,37035,North Carolina,NC ,Catawba,76555,61.4,25094,86.1,82178,51.5,95
2021-12-13,37037,North Carolina,NC ,Chatham,36867,61.8,13652,73.3,40277,54.1,95
2021-12-13,37039,North Carolina,NC ,Cherokee,14759,61.8,7566,86.7,15094,52.8,95
2021-12-13,37041,North Carolina,NC ,Chowan,6820,61.1,2816,80,7145,51.2,95
2021-12-13,37043,North Carolina,NC ,Clay,5593,59.8,2920,81.5,5698,50.7,95
2021-12-13,37045,North Carolina,NC ,Cleveland,42609,55.7,14690,79.1,45325,46.3,95
2021-12-13,37047,North Carolina,NC ,Columbus,21785,49.5,7479,65.5,22902,41.3,95
2021-12-13,37049,North Carolina,NC ,Craven,54765,68.1,18390,91.5,57928,56.7,95
2021-12-13,37051,North Carolina,NC ,Cumberland,185862,73.6,35192,86,198517,59.2,95
2021-12-13,37053,North Carolina,NC ,Currituck,13691,63.2,4469,95,14356,51.7,95
2021-12-13,37055,North Carolina,NC ,Dare,24671,82,8957,95,26124,70.6,95
2021-12-13,37057,North Carolina,NC ,Davidson,69973,53.3,23010,74,74272,44.3,95
2021-12-13,37059,North Carolina,NC ,Davie,21071,62.2,7457,80.4,22673,52.9,95
2021-12-13,37061,North Carolina,NC ,Duplin,21602,48.3,6980,61.2,23008,39.2,95
2021-12-13,37063,North Carolina,NC ,Durham,192829,75.4,38890,88.9,210293,65.4,95
2021-12-13,37065,North Carolina,NC ,Edgecombe,21745,54.5,7776,74,22889,44.5,95
2021-12-13,37067,North Carolina,NC ,Forsyth,201286,68.1,53420,85.2,219330,57.4,95
